,DELIVERY_START,load_forecast,coal_power_available,gas_power_available,nucelear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,predicted_spot_price,year,month,day,seconds
5357,2022-08-18 06:00:00+02:00,40250.3,2226.0,11060.0,28860.0,1338.0,64.0,26.581727470089643,0.9375953110592278,85.96343457483808,2022,08,18,21600
5358,2022-08-10 16:00:00+02:00,44639.45,2226.0,11008.0,28699.0,3645.0,8146.0,105.76360282507255,25.4159523709152,81.02229910783211,2022,08,10,57600
5359,2022-07-21 20:00:00+02:00,46100.57,2226.0,11423.0,25490.0,1373.0,810.0,76.59179147277081,3.9266084561939216,127.97835347299832,2022,07,21,72000
5360,2022-08-21 03:00:00+02:00,35896.63,2226.0,11060.0,24410.0,1188.0,0.0,60.223358766980766,0.0,92.81875116100115,2022,08,21,10800
5361,2022-07-23 21:00:00+02:00,45687.16,2226.0,11525.0,25442.0,1486.0,149.0,116.06261309625148,3.0008402184732885,130.4511241307297,2022,07,23,75600
5362,2022-08-13 23:00:00+02:00,44281.54,2226.0,11060.0,26075.0,4121.0,0.0,533.1391015366452,0.0,98.24422015953532,2022,08,13,82800
5363,2022-07-10 13:00:00+02:00,48397.7,2226.0,11135.0,26254.0,2766.0,10102.0,119.73936837928156,25.937141209424848,90.77147701363118,2022,07,10,46800
5364,2022-08-11 22:00:00+02:00,44783.16,2226.0,11008.0,29519.0,4807.0,0.0,125.06524011776516,0.0,107.33277853299367,2022,08,11,79200
5365,2022-07-14 07:00:00+02:00,45245.28,2226.0,11140.0,29005.0,1213.0,1040.0,35.65397428552587,2.023554111416381,94.84994497504387,2022,07,14,25200
5366,2022-07-14 18:00:00+02:00,45945.52,2226.0,11140.0,29005.0,4927.0,4892.0,182.46541529226283,32.440067558396095,89.72090701146716,2022,07,14,64800
5367,2022-07-21 21:00:00+02:00,45635.41,2226.0,11423.0,25490.0,1737.0,148.0,128.25478843420427,2.925937646483799,129.11630976354357,2022,07,21,75600
5368,2022-07-07 06:00:00+02:00,37272.53,2226.0,11115.0,27404.0,2776.0,259.0,29.981312262263103,2.5411643669525605,87.65166111890167,2022,07,07,21600
5369,2022-08-12 13:00:00+02:00,47322.35,2226.0,10768.0,28614.0,2724.0,9848.0,25.998240262218264,15.72984756999142,91.81756513716752,2022,08,12,46800
5370,2022-08-20 22:00:00+02:00,45349.41,2226.0,11060.0,25485.0,1583.0,0.0,97.76575097390725,0.0,111.73101601769159,2022,08,20,79200
5371,2022-07-12 23:00:00+02:00,44877.89,2226.0,10990.0,29005.0,1688.0,0.0,88.12236712266402,0.0,107.96459045944414,2022,07,12,82800
5372,2022-08-06 03:00:00+02:00,35552.24,2226.0,11008.0,26017.0,4522.0,0.0,55.40253763565869,0.0,87.86121699969402,2022,08,06,10800
5373,2022-07-20 04:00:00+02:00,36750.16,2226.0,11525.0,24580.0,3627.0,0.0,127.43868191039508,0.0,88.80889698116799,2022,07,20,14400
5374,2022-08-13 16:00:00+02:00,47282.78,2226.0,11060.0,26075.0,1542.0,7364.0,73.59789399160836,100.69042214188518,90.02870748175177,2022,08,13,57600
5375,2022-07-02 03:00:00+02:00,35268.59,2226.0,10555.0,28300.0,1130.0,0.0,22.67473904700285,0.0,91.78062737987707,2022,07,02,10800
5376,2022-07-20 14:00:00+02:00,47598.42,2226.0,11525.0,24580.0,2984.0,7595.0,127.60872590894614,35.3553390593274,90.77147701363118,2022,07,20,50400
5377,2022-07-28 20:00:00+02:00,44292.04,2226.0,11525.0,27140.0,1717.0,613.0,97.49708032689458,18.2646331853894,119.04556106989607,2022,07,28,72000
5378,2022-07-27 19:00:00+02:00,46702.49,2226.0,11525.0,25320.0,1946.0,2187.0,64.19693781946962,24.94952046490213,119.60695755826953,2022,07,27,68400
5379,2022-08-06 10:00:00+02:00,49576.76,2226.0,11008.0,25873.0,3214.0,6664.0,23.444064984693657,43.68769139111089,102.24762314473894,2022,08,06,36000
5380,2022-07-13 00:00:00+02:00,43160.67,2226.0,10990.0,29005.0,1702.0,0.0,56.4278705531531,0.0,106.72293884570706,2022,07,13,0
5381,2022-07-08 05:00:00+02:00,35391.12,2226.0,11140.0,28319.0,3467.0,25.0,50.911078445626536,0.7859052479933751,85.84815645831712,2022,07,08,18000
5382,2022-08-09 06:00:00+02:00,38234.31,2226.0,11008.0,28273.0,4633.0,103.0,48.62084869790511,1.6996731711975943,80.7856707472435,2022,08,09,21600
5383,2022-07-24 21:00:00+02:00,45142.09,2226.0,11525.0,26492.0,1293.0,130.0,104.4538023501146,1.193117518002619,127.52682221814703,2022,07,24,75600
5384,2022-08-21 20:00:00+02:00,46006.79,2226.0,11060.0,25320.0,1835.0,234.0,41.78002674628892,27.17976605012789,129.3073549281435,2022,08,21,72000
5385,2022-08-11 12:00:00+02:00,45726.92,2226.0,11008.0,28449.0,3630.0,9582.0,54.19816580356375,21.94526762748192,83.40179093997708,2022,08,11,43200
5386,2022-08-04 20:00:00+02:00,42843.46,2226.0,11060.0,27262.0,3679.0,542.0,294.9630969654149,5.818075283115525,121.16606140002507,2022,08,04,72000
5387,2022-08-09 10:00:00+02:00,47729.38,2226.0,11008.0,28273.0,2827.0,6986.0,25.76242640705804,42.40733843264842,98.49212107984293,2022,08,09,36000
5388,2022-07-04 05:00:00+02:00,36801.66,2226.0,10555.0,28540.0,1857.0,48.0,53.591653822933175,0.4850712500726658,85.86974720519056,2022,07,04,18000
5389,2022-07-16 11:00:00+02:00,49472.5,2226.0,11060.0,26120.0,1841.0,8932.0,21.11259884678724,12.50359425449581,99.73614880288697,2022,07,16,39600
5390,2022-08-11 17:00:00+02:00,46957.44,2226.0,11008.0,29354.0,3038.0,6154.0,178.47450576020412,31.014627885195207,95.9882419035373,2022,08,11,61200
5391,2022-07-28 11:00:00+02:00,46345.31,2226.0,11525.0,27140.0,764.0,7319.0,9.257570652124905,82.43676522910124,86.397277891999,2022,07,28,39600
5392,2022-08-18 01:00:00+02:00,39693.43,2226.0,11060.0,28620.0,1607.0,0.0,26.463194319559587,0.0,99.01878474578128,2022,08,18,3600
5393,2022-07-24 23:00:00+02:00,44329.16,2226.0,11525.0,26492.0,1678.0,0.0,146.82794163388806,0.0,110.16186109403795,2022,07,24,82800
5394,2022-07-10 06:00:00+02:00,36392.54,2226.0,11135.0,27164.0,3725.0,253.0,51.56606271114168,3.8228757611211024,85.5598422693949,2022,07,10,21600
5395,2022-08-16 06:00:00+02:00,39780.56,2226.0,11060.0,27070.0,1132.0,82.0,76.95113465169318,0.8947924869885986,87.95208174729885,2022,08,16,21600
5396,2022-08-05 08:00:00+02:00,40373.06,2226.0,11008.0,26932.0,2156.0,1892.0,82.9016465851911,21.27174012873829,92.32057202168549,2022,08,05,28800
5397,2022-07-03 23:00:00+02:00,43389.46,2226.0,10555.0,28540.0,2890.0,0.0,52.82449978729352,0.0,104.95353501133216,2022,07,03,82800
5398,2022-07-14 03:00:00+02:00,36915.92,2226.0,11140.0,29005.0,1220.0,0.0,118.1888513150178,0.0,95.9281250463559,2022,07,14,10800
5399,2022-08-10 03:00:00+02:00,35054.02,2226.0,11008.0,28049.0,5603.0,0.0,33.993896030321004,0.0,78.61948554479227,2022,08,10,10800
5400,2022-08-20 19:00:00+02:00,44998.41,2226.0,11060.0,24867.0,1493.0,1399.0,39.719572561200174,25.51543261611097,108.56804644323215,2022,08,20,68400
5401,2022-08-06 23:00:00+02:00,44106.62,2226.0,11008.0,26017.0,6302.0,0.0,97.47545071485176,0.0,98.80560750550387,2022,08,06,82800
5402,2022-08-01 02:00:00+02:00,37557.65,2226.0,11060.0,24925.0,1993.0,0.0,32.892973602553795,0.0,91.78062737987707,2022,08,01,7200
5403,2022-07-26 07:00:00+02:00,43449.18,2226.0,11525.0,25582.0,1676.0,797.0,35.43036067437555,8.658367066684,92.79622718266106,2022,07,26,25200
5404,2022-08-08 08:00:00+02:00,44072.07,2226.0,11008.0,28415.0,3339.0,2355.0,15.072374417729783,11.721718850512246,95.13698855646126,2022,08,08,28800
5405,2022-07-31 15:00:00+02:00,48405.96,2226.0,10910.0,25660.0,3440.0,9081.0,125.54342510582384,161.75327822295804,85.59917910712086,2022,07,31,54000
5406,2022-08-05 07:00:00+02:00,39321.24,2226.0,11008.0,26932.0,2314.0,643.0,77.67394563214464,8.038306978771564,89.1654857290134,2022,08,05,25200
5407,2022-08-13 06:00:00+02:00,36869.94,2226.0,11060.0,24765.0,3104.0,86.0,45.41374788246412,1.4473324572571626,86.40096197284193,2022,08,13,21600
5408,2022-08-13 17:00:00+02:00,46777.24,2226.0,11060.0,26075.0,1624.0,5474.0,83.87422083474115,73.30308358788342,97.07073852228828,2022,08,13,61200
5409,2022-07-24 19:00:00+02:00,46505.73,2226.0,11525.0,26492.0,1164.0,2402.0,40.12705021217181,5.080527994793643,122.07162570738807,2022,07,24,68400
5410,2022-08-04 17:00:00+02:00,42902.39,2226.0,11060.0,27262.0,1768.0,5871.0,80.52843331040644,101.34167807119502,80.59485607420235,2022,08,04,61200
5411,2022-07-20 23:00:00+02:00,42486.03,2226.0,11525.0,24580.0,1818.0,0.0,50.77463433707304,0.0,104.96828304684028,2022,07,20,82800
5412,2022-07-27 14:00:00+02:00,49557.08,2226.0,11525.0,25320.0,1325.0,9110.0,22.07274070778124,44.40573477655492,94.08980450074517,2022,07,27,50400
5413,2022-07-01 05:00:00+02:00,36811.63,2226.0,10555.0,28620.0,2207.0,40.0,74.0743311542381,0.607684988914192,86.30301841453364,2022,07,01,18000
5414,2022-08-09 09:00:00+02:00,45195.05,2226.0,11008.0,28273.0,2815.0,4717.0,45.62052198456076,29.93615210100284,92.03692813138366,2022,08,09,32400
5415,2022-07-05 13:00:00+02:00,46240.33,2226.0,11140.0,27710.0,1334.0,9602.0,44.21623189959414,59.431099228900905,84.74387701375449,2022,07,05,46800
5416,2022-07-30 17:00:00+02:00,48062.36,2226.0,10910.0,25990.0,2499.0,5867.0,123.10195800023688,65.09721058076862,94.56050806667349,2022,07,30,61200
5417,2022-08-16 23:00:00+02:00,44560.72,2226.0,11060.0,27905.0,1583.0,0.0,66.46380444713724,0.0,107.82571893667783,2022,08,16,82800
5418,2022-07-08 17:00:00+02:00,44335.92,2226.0,11140.0,28319.0,3108.0,7281.0,77.66024396088059,21.801467112421147,83.67110422958731,2022,07,08,61200
5419,2022-07-16 01:00:00+02:00,39396.88,2226.0,11060.0,26120.0,3031.0,0.0,37.97406235530665,0.0,99.01878474578128,2022,07,16,3600
5420,2022-07-29 05:00:00+02:00,37270.05,2226.0,11525.0,26430.0,1295.0,0.0,40.07474633878106,0.0,84.59655996426316,2022,07,29,18000
5421,2022-07-26 08:00:00+02:00,45974.33,2226.0,11525.0,25582.0,1475.0,2256.0,32.116617570706445,16.28383857365337,100.67475784879208,2022,07,26,28800
5422,2022-07-30 23:00:00+02:00,45194.41,2226.0,10910.0,25990.0,2441.0,0.0,117.5852274492238,0.0,108.0940068841733,2022,07,30,82800
5423,2022-08-01 12:00:00+02:00,50240.11,2226.0,11060.0,25660.0,1111.0,9062.0,38.88868814140536,65.41024384605159,94.46184344314408,2022,08,01,43200
5424,2022-08-10 13:00:00+02:00,45489.86,2226.0,11008.0,28699.0,3635.0,10089.0,93.36023771889236,26.516304023845148,82.21844880851933,2022,08,10,46800
5425,2022-07-04 20:00:00+02:00,42687.07,2226.0,10555.0,28954.0,2508.0,932.0,110.71725751259898,13.018545989569622,122.80354077467774,2022,07,04,72000
5426,2022-07-23 01:00:00+02:00,40583.81,2226.0,11525.0,26970.0,1888.0,0.0,86.04961329205616,0.0,98.46465834806158,2022,07,23,3600
5427,2022-07-15 08:00:00+02:00,46010.43,2226.0,11140.0,27995.0,1827.0,2864.0,15.85895759335106,3.1319041379664907,101.20186782575921,2022,07,15,28800
5428,2022-07-09 20:00:00+02:00,43705.63,2226.0,11140.0,26725.0,4919.0,983.0,205.50729141662316,2.7905737021805583,111.55347716150597,2022,07,09,72000
5429,2022-07-09 21:00:00+02:00,43093.98,2226.0,11140.0,26725.0,5241.0,227.0,184.30477476180607,2.557745783314552,112.3244173977705,2022,07,09,75600
5430,2022-07-25 22:00:00+02:00,44095.26,2226.0,11525.0,26492.0,5293.0,0.0,147.46689701178934,0.0,104.1820686457769,2022,07,25,79200
5431,2022-07-27 04:00:00+02:00,37214.14,2226.0,11525.0,25990.0,2465.0,0.0,36.301254052052165,0.0,86.22945649648955,2022,07,27,14400
5432,2022-07-01 13:00:00+02:00,47552.72,2226.0,10555.0,28620.0,1886.0,8393.0,15.723925402562786,34.83330987896782,89.93924514099561,2022,07,01,46800
5433,2022-07-17 05:00:00+02:00,34572.28,2226.0,11060.0,24369.0,3890.0,33.0,57.46431117505484,0.235702260395517,82.80471943724538,2022,07,17,18000
5434,2022-07-15 01:00:00+02:00,39020.82,2226.0,11140.0,27995.0,4290.0,0.0,45.07702195683216,0.0,97.05999569696158,2022,07,15,3600
5435,2022-07-13 02:00:00+02:00,38212.99,2226.0,10990.0,29005.0,1539.0,0.0,59.6610524251004,0.0,93.06986768960358,2022,07,13,7200
5436,2022-08-04 07:00:00+02:00,42352.62,2226.0,11060.0,28272.0,1399.0,732.0,10.919790751903689,3.76125761196034,91.68317269090109,2022,08,04,25200
5437,2022-07-23 23:00:00+02:00,45025.01,2226.0,11525.0,25442.0,1421.0,0.0,150.3917081258666,0.0,111.2360990140533,2022,07,23,82800
5438,2022-07-12 18:00:00+02:00,46810.36,2226.0,10990.0,29005.0,1016.0,4936.0,45.04991059307945,33.209137679212354,99.48818060723029,2022,07,12,64800
5439,2022-07-20 08:00:00+02:00,40469.38,2226.0,11525.0,24580.0,1600.0,1874.0,25.670931654814204,40.76122083773988,90.09331679538809,2022,07,20,28800
5440,2022-08-18 18:00:00+02:00,46558.76,2226.0,11060.0,29350.0,2661.0,2677.0,91.37264968857517,73.36265106597901,112.1555811445211,2022,08,18,64800
5441,2022-07-29 10:00:00+02:00,47874.51,2226.0,11525.0,26430.0,812.0,4161.0,17.733733225625304,85.80516385271252,98.30281692073417,2022,07,29,36000
5442,2022-08-12 03:00:00+02:00,34201.57,2226.0,10768.0,25994.0,3897.0,0.0,50.34703098904421,0.0,89.90293112728432,2022,08,12,10800
5443,2022-08-13 12:00:00+02:00,49619.17,2226.0,11060.0,26075.0,1790.0,9211.0,56.24784672712285,17.11829278030997,95.07093887107489,2022,08,13,43200
5444,2022-08-21 16:00:00+02:00,47059.92,2226.0,11060.0,25145.0,1539.0,5016.0,41.57574842552874,706.2488027802755,95.09836777876957,2022,08,21,57600
5445,2022-08-01 08:00:00+02:00,41908.11,2226.0,11060.0,24925.0,876.0,2273.0,11.176685584447467,13.4782565153214,93.57771989862292,2022,08,01,28800
5446,2022-07-29 03:00:00+02:00,37142.64,2226.0,11525.0,26430.0,1633.0,0.0,30.453918901687995,0.0,91.6947716543021,2022,07,29,10800
5447,2022-07-30 00:00:00+02:00,41333.43,2226.0,11060.0,25500.0,1876.0,0.0,29.10472414094073,0.0,103.18577562140018,2022,07,30,0
5448,2023-01-02 18:00:00+01:00,57326.84,3386.0,11945.0,43440.0,3554.0,0.0,266.0114733770968,0.0,141.5673543593218,2023,01,02,64800
5449,2022-07-13 19:00:00+02:00,47290.02,2226.0,11140.0,29005.0,1869.0,2485.0,176.97050915650087,34.310660567401364,122.20734533013771,2022,07,13,68400
5450,2022-08-12 23:00:00+02:00,45089.84,2226.0,11008.0,29349.0,4453.0,0.0,116.01145263661336,0.0,104.95721813418268,2022,08,12,82800
5451,2022-07-28 08:00:00+02:00,42851.66,2226.0,11525.0,27140.0,1427.0,2144.0,50.86406978183368,3.580995589464562,95.71531656697121,2022,07,28,28800
5452,2022-07-01 10:00:00+02:00,47550.6,2226.0,10555.0,28620.0,1588.0,6772.0,30.52674815536653,28.531658829369675,95.99518571795119,2022,07,01,36000
5453,2022-07-24 20:00:00+02:00,46033.08,2226.0,11525.0,26492.0,1162.0,781.0,40.663856265106126,6.029758137212246,127.89741728889446,2022,07,24,72000
5454,2022-08-06 17:00:00+02:00,46232.27,2226.0,11008.0,25873.0,4730.0,6287.0,123.40890863369157,71.3010830523949,82.41712174068216,2022,08,06,61200
5455,2022-07-02 02:00:00+02:00,38425.93,2226.0,10555.0,28300.0,1138.0,0.0,20.306475350894097,0.0,91.78062737987707,2022,07,02,7200
5456,2022-08-20 20:00:00+02:00,44640.44,2226.0,11060.0,24867.0,1504.0,337.0,64.85456256667126,6.612878248550987,125.7612899400923,2022,08,20,72000
5457,2022-07-20 00:00:00+02:00,41163.55,2226.0,11140.0,24580.0,4536.0,0.0,81.08447946714304,0.0,99.02031901790237,2022,07,20,0
5458,2022-08-04 19:00:00+02:00,43510.22,2226.0,11060.0,27262.0,2927.0,1744.0,238.05057985946723,9.572239956132393,108.31138078265388,2022,08,04,68400
5459,2022-08-09 13:00:00+02:00,46390.55,2226.0,11008.0,28420.0,3507.0,10018.0,34.77175812924462,56.05377903220131,89.09522385773899,2022,08,09,46800
5460,2022-07-05 17:00:00+02:00,42137.0,2226.0,11140.0,27710.0,1977.0,6728.0,85.04614527065196,76.62890892176196,77.66723967805716,2022,07,05,61200
5461,2022-07-05 06:00:00+02:00,37166.03,2226.0,11140.0,26795.0,1922.0,289.0,70.07906365954604,3.500233418920549,86.76114534618982,2022,07,05,21600
5462,2022-08-07 14:00:00+02:00,46515.22,2226.0,11008.0,27932.0,3352.0,10030.0,75.71687890843096,20.69447844011756,92.19072602749493,2022,08,07,50400
5463,2022-07-09 10:00:00+02:00,48197.83,2226.0,11140.0,26725.0,1195.0,7531.0,7.41663912750999,12.691925280281838,97.63826074627525,2022,07,09,36000
5464,2022-08-03 13:00:00+02:00,47005.82,2226.0,11060.0,28651.0,756.0,10000.0,9.463379711052276,18.880428708991,92.18316228433102,2022,08,03,46800
5465,2022-07-16 06:00:00+02:00,37303.29,2226.0,11060.0,26120.0,2394.0,256.0,48.06558699937798,1.9703687322875487,86.5363311960088,2022,07,16,21600
5466,2022-07-06 08:00:00+02:00,43020.87,2226.0,11140.0,27710.0,1595.0,2928.0,37.78131951871414,21.841676298521868,98.21161680039887,2022,07,06,28800
5467,2022-07-19 13:00:00+02:00,48868.51,2226.0,11140.0,25490.0,4515.0,9328.0,87.2180986494561,60.31922161908259,86.01842286621861,2022,07,19,46800
5468,2022-07-18 12:00:00+02:00,49056.88,2226.0,11140.0,25640.0,1750.0,9736.0,97.27281223445736,12.389775459939438,93.88759673961714,2022,07,18,43200
5469,2022-07-13 18:00:00+02:00,46446.12,2226.0,11140.0,29005.0,1648.0,4700.0,134.48876450387144,59.7638739952547,103.59606098649694,2022,07,13,64800
5470,2022-07-21 03:00:00+02:00,36321.76,2226.0,11423.0,25490.0,1849.0,0.0,48.5680238549652,0.0,92.81875116100115,2022,07,21,10800
5471,2022-07-03 03:00:00+02:00,35563.57,2226.0,10555.0,28245.0,1525.0,0.0,16.298682732771073,0.0,93.2946818397846,2022,07,03,10800
5472,2022-08-04 02:00:00+02:00,38291.72,2226.0,11060.0,28272.0,1661.0,0.0,87.24879908157172,0.0,93.9651284805115,2022,08,04,7200
5473,2022-07-03 10:00:00+02:00,45406.57,2226.0,10555.0,28540.0,823.0,6963.0,13.545372796014384,100.7437051018434,84.61565967992969,2022,07,03,36000
5474,2022-08-20 06:00:00+02:00,38295.15,2226.0,11060.0,24867.0,1803.0,60.0,53.114901962232,1.195033294583627,86.5363311960088,2022,08,20,21600
5475,2022-08-20 01:00:00+02:00,39257.34,2226.0,11060.0,26567.0,2680.0,0.0,84.39529228266906,0.0,97.64419898640213,2022,08,20,3600
5476,2022-07-29 02:00:00+02:00,38525.12,2226.0,11525.0,26430.0,1808.0,0.0,26.06496408862229,0.0,91.6947716543021,2022,07,29,7200
5477,2022-07-27 11:00:00+02:00,50586.06,2226.0,11525.0,26230.0,1476.0,8310.0,32.787142785338006,24.127114354162053,103.33052202293509,2022,07,27,39600
5478,2022-08-03 21:00:00+02:00,42940.93,2226.0,11060.0,28651.0,1861.0,88.0,127.76111140445508,3.919325338768271,123.03056537772129,2022,08,03,75600
5479,2022-07-26 13:00:00+02:00,50356.22,2226.0,11525.0,25582.0,1644.0,8604.0,27.730967093624983,54.06994380919434,95.94571959381264,2022,07,26,46800
5480,2022-07-19 14:00:00+02:00,48055.95,2226.0,11140.0,25490.0,4682.0,9276.0,150.81473723519355,44.92641041682707,82.18573757782254,2022,07,19,50400
5481,2022-08-11 20:00:00+02:00,45072.02,2226.0,11008.0,29519.0,3628.0,496.0,121.38528453477096,4.336628783554003,124.36673124583488,2022,08,11,72000
5482,2022-08-19 04:00:00+02:00,34502.21,2226.0,11060.0,28440.0,3055.0,0.0,43.1797050488369,0.0,86.92712855102957,2022,08,19,14400
5483,2022-07-03 12:00:00+02:00,47210.26,2226.0,10555.0,28540.0,951.0,8931.0,24.278409677542463,111.62356499161804,88.65410569549829,2022,07,03,43200
5484,2022-07-12 04:00:00+02:00,34680.42,2226.0,10990.0,28820.0,2910.0,0.0,38.39509091714656,0.0,86.92712855102957,2022,07,12,14400
5485,2022-07-20 22:00:00+02:00,42465.65,2226.0,11525.0,24580.0,1782.0,0.0,90.05971123261247,0.0,107.75474971877205,2022,07,20,79200
5486,2022-07-28 22:00:00+02:00,43205.9,2226.0,11525.0,27140.0,2348.0,0.0,109.8464397972662,0.0,110.79091679341924,2022,07,28,79200
5487,2022-08-11 10:00:00+02:00,45096.47,2226.0,11008.0,28449.0,2393.0,6929.0,55.05137232414139,56.29105618600505,87.77911912159892,2022,08,11,36000
5488,2022-08-13 01:00:00+02:00,38874.22,2226.0,11060.0,24030.0,3976.0,0.0,52.00791794921005,0.0,96.70283570028522,2022,08,13,3600
5489,2022-07-14 11:00:00+02:00,49853.83,2226.0,11140.0,29005.0,1006.0,8946.0,30.788122656830303,7.983848073789806,100.41055808659667,2022,07,14,39600
5490,2022-07-09 07:00:00+02:00,42247.13,2226.0,11140.0,25425.0,1801.0,1126.0,67.93768771282019,4.142873241219201,92.0316787047572,2022,07,09,25200
5491,2022-07-07 09:00:00+02:00,43071.23,2226.0,10912.0,27404.0,2792.0,5223.0,33.95869270831126,18.26994388806997,87.0177993083883,2022,07,07,32400
5492,2022-07-02 19:00:00+02:00,44756.91,2226.0,10555.0,28650.0,1105.0,2665.0,24.474460287189245,5.761944116355174,106.75100441325101,2022,07,02,68400
5493,2022-07-15 02:00:00+02:00,36987.95,2226.0,11140.0,27995.0,3823.0,0.0,31.31711094447384,0.0,89.90293112728432,2022,07,15,7200
5494,2022-07-30 20:00:00+02:00,46955.53,2226.0,10910.0,25990.0,2624.0,635.0,53.75200992919777,7.21022202066633,130.26528703068539,2022,07,30,72000
5495,2022-07-01 00:00:00+02:00,41474.96,2226.0,10555.0,28620.0,2440.0,0.0,25.53998531074756,0.0,104.24754493709135,2022,07,01,0
5496,2022-08-17 22:00:00+02:00,44534.76,2226.0,11060.0,28440.0,1520.0,0.0,80.29580233745641,0.0,113.00789504621531,2022,08,17,79200
5497,2022-07-22 21:00:00+02:00,43224.2,2226.0,11525.0,27380.0,2387.0,131.0,122.27118915541362,4.987842362041061,123.88844211651711,2022,07,22,75600
5498,2022-07-04 19:00:00+02:00,44085.48,2226.0,10555.0,28954.0,2235.0,2254.0,112.05253869757436,38.69427380629871,107.67105153824963,2022,07,04,68400
5499,2022-08-21 10:00:00+02:00,46257.93,2226.0,11060.0,25145.0,1036.0,5646.0,11.639464084871207,67.83642860404485,90.30393040615127,2022,08,21,36000
5500,2022-07-08 01:00:00+02:00,39521.12,2226.0,11140.0,29229.0,4444.0,0.0,46.71625516597009,0.0,96.90518509392173,2022,07,08,3600
5501,2022-07-02 08:00:00+02:00,45641.44,2226.0,10555.0,28300.0,1044.0,3169.0,28.534407621337657,7.146688981527929,100.17740816315498,2022,07,02,28800
5502,2022-07-26 09:00:00+02:00,47290.11,2226.0,11525.0,25582.0,1423.0,4286.0,13.24529759940225,15.977210076545616,101.8210991346363,2022,07,26,32400
5503,2022-08-16 20:00:00+02:00,46120.13,2226.0,11060.0,27905.0,1370.0,348.0,109.85951707550636,4.865492356690716,131.8851536955377,2022,08,16,72000
5504,2022-07-19 03:00:00+02:00,35542.88,2226.0,11140.0,25490.0,5651.0,0.0,48.55214163676353,0.0,81.30939261578325,2022,07,19,10800
5505,2022-07-30 19:00:00+02:00,47947.4,2226.0,10910.0,25990.0,2732.0,2024.0,159.94059164934615,10.192434168819236,120.06086368691078,2022,07,30,68400
5506,2022-08-04 15:00:00+02:00,45380.02,2226.0,11060.0,27262.0,1339.0,8565.0,47.018233545235134,155.57355989911198,78.5144239012914,2022,08,04,54000
5507,2022-07-14 16:00:00+02:00,46620.9,2226.0,11140.0,29005.0,3961.0,8467.0,187.40439890823987,64.78168897837499,87.52688748539342,2022,07,14,57600
5508,2022-08-14 21:00:00+02:00,44962.7,2226.0,11060.0,26170.0,3140.0,51.0,140.44666558169268,2.962731472438527,125.43487555232547,2022,08,14,75600
5509,2022-08-11 01:00:00+02:00,39116.21,2226.0,11008.0,28477.0,5384.0,0.0,47.38512079970481,0.0,88.5613270876151,2022,08,11,3600
5510,2022-07-15 18:00:00+02:00,45519.38,2226.0,11140.0,27995.0,1964.0,4826.0,61.6941766179876,49.45693313676166,94.37785430067723,2022,07,15,64800
5511,2022-07-23 19:00:00+02:00,46768.17,2226.0,11525.0,25442.0,1402.0,2284.0,69.5482646161002,18.31163472731373,122.07162570738807,2022,07,23,68400
5512,2022-08-07 16:00:00+02:00,43239.69,2226.0,11008.0,27825.0,3962.0,8381.0,169.92559296014514,28.472041424124612,75.3202051511727,2022,08,07,57600
5513,2023-01-02 15:00:00+01:00,56758.71,3386.0,11945.0,43440.0,5085.0,1593.0,391.5726857863918,41.30954576642755,124.72332228414238,2023,01,02,54000
5514,2022-08-16 10:00:00+02:00,47104.0,2226.0,11060.0,27905.0,1240.0,5140.0,76.04816585172695,36.39094191683937,101.7667389747434,2022,08,16,36000
5515,2022-08-15 10:00:00+02:00,43523.11,2226.0,11060.0,27235.0,2874.0,4997.0,143.58008855710224,34.20679136024591,86.19872228328309,2022,08,15,36000
5516,2022-07-19 16:00:00+02:00,47048.67,2226.0,11140.0,25490.0,4413.0,7926.0,303.0024464252436,64.69059449311904,86.38684470946518,2022,07,19,57600
5517,2022-07-07 00:00:00+02:00,40709.1,2226.0,11115.0,27600.0,3009.0,0.0,85.94855202254011,0.0,103.58436456347196,2022,07,07,0
5518,2022-08-02 16:00:00+02:00,46580.31,2226.0,11060.0,28655.0,1105.0,8287.0,35.27573922369001,50.405278131283374,91.30623795601734,2022,08,02,57600
5519,2022-07-22 13:00:00+02:00,47439.95,2226.0,11525.0,27380.0,970.0,7914.0,41.07167336426862,56.17223746156028,91.88270210795525,2022,07,22,46800
5520,2022-07-04 08:00:00+02:00,44037.77,2226.0,10555.0,28540.0,1088.0,2384.0,44.90807604560281,41.848661358714416,96.33916258145749,2022,07,04,28800
5521,2022-08-11 23:00:00+02:00,44828.86,2226.0,11008.0,29519.0,5036.0,0.0,107.07881684008674,0.0,103.56635297474622,2022,08,11,82800
5522,2022-07-14 05:00:00+02:00,37335.43,2226.0,11140.0,29005.0,1372.0,32.0,66.07643128409575,0.0,85.97165599956465,2022,07,14,18000
5523,2022-07-30 16:00:00+02:00,48098.11,2226.0,10910.0,25990.0,2308.0,7196.0,98.13531312702736,53.721238151883874,91.66247147645082,2022,07,30,57600
5524,2022-07-20 21:00:00+02:00,42625.19,2226.0,11525.0,24580.0,1898.0,140.0,99.99553561463225,3.741657386773941,121.63549442970395,2022,07,20,75600
5525,2022-08-15 06:00:00+02:00,39245.73,2226.0,11060.0,26500.0,2638.0,80.0,88.89620884892909,0.3429971702850177,86.67520271877511,2022,08,15,21600
