,DELIVERY_START,load_forecast,coal_power_available,gas_power_available,nucelear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,predicted_spot_price,year,month,day,seconds
4939,2022-10-10 12:00:00+02:00,50576.0,2226.0,11277.0,31055.0,1771.0,5730.0,143.15402601184047,89.51972433911844,103.64450104560913,2022,10,10,43200
4940,2022-04-20 11:00:00+02:00,53651.0,2806.0,11140.0,33438.0,2656.0,3932.0,67.85001240240528,47.24588027134616,110.55455187656864,2022,04,20,39600
4941,2023-03-12 08:00:00+01:00,46018.0,3386.0,11945.0,38125.0,6507.0,1600.0,147.42102128373656,34.50414392087439,92.17055936608139,2023,03,12,28800
4942,2022-09-26 18:00:00+02:00,47741.0,2226.0,10699.0,28960.0,9867.0,997.0,476.6368455540145,31.87037236871617,97.61108713640078,2022,09,26,64800
4943,2022-11-03 12:00:00+01:00,51666.0,2806.0,11945.0,30485.0,8453.0,1890.0,167.9258414756177,53.2952376197083,106.53590847043088,2022,11,03,43200
4944,2022-09-18 03:00:00+02:00,33752.0,2226.0,10819.0,27295.0,2808.0,0.0,132.96872943115605,0.0,95.1262172006551,2022,09,18,10800
4945,2022-06-01 09:00:00+02:00,49207.0,2806.0,10840.0,31368.0,936.0,4775.0,17.51712514091895,26.110186327664525,113.78970981330218,2022,06,01,32400
4946,2022-06-24 07:00:00+02:00,44754.0,2226.0,10555.0,31065.0,1882.0,878.0,71.31619731870173,20.731161225354317,100.89903095474858,2022,06,24,25200
4947,2022-12-25 11:00:00+01:00,44895.0,2226.0,11945.0,37523.0,4816.0,3652.0,209.5895537610396,88.67271098372154,94.61043041676905,2022,12,25,39600
4948,2022-01-11 07:00:00+01:00,78088.0,3386.0,11487.0,48973.0,2702.0,0.0,29.875340127141957,0.0,163.82276818984042,2022,01,11,25200
4949,2022-04-07 01:00:00+02:00,52513.0,2226.0,11567.0,32275.0,13003.0,0.0,21.67262361549911,0.0,107.66316437982282,2022,04,07,3600
4950,2022-02-07 13:00:00+01:00,69306.0,3386.0,11487.0,45882.0,2776.0,4502.0,23.42447186924252,114.7557366102775,156.9132075544475,2022,02,07,46800
4951,2022-11-06 03:00:00+01:00,38513.0,2806.0,11330.0,30015.0,6539.0,0.0,84.03329561097752,0.0,79.39062549168227,2022,11,06,10800
4952,2022-03-07 08:00:00+01:00,72271.0,3386.0,11952.0,43180.0,5234.0,1796.0,96.9191597642683,19.93756594842308,188.34154755676457,2022,03,07,28800
4953,2022-06-07 00:00:00+02:00,40260.0,2226.0,10840.0,29343.0,2142.0,0.0,49.32263397490269,0.0,105.49808253044634,2022,06,07,0
4954,2022-05-04 00:00:00+02:00,44379.0,2448.0,11140.0,30360.0,3006.0,0.0,47.2129095007859,0.0,106.8182321283909,2022,05,04,0
4955,2022-04-27 00:00:00+02:00,45752.0,2806.0,11140.0,30460.0,4536.0,0.0,62.96240708456409,0.0,101.66161429517709,2022,04,27,0
4956,2022-09-28 19:00:00+02:00,50710.0,2226.0,11284.0,30240.0,2887.0,182.0,65.14362642263642,7.239880732158008,122.83922612297125,2022,09,28,68400
4957,2022-11-20 21:00:00+01:00,50518.0,2806.0,11945.0,32100.0,9179.0,0.0,404.063775230819,0.0,124.77626653047176,2022,11,20,75600
4958,2022-05-27 00:00:00+02:00,41172.0,2806.0,10375.0,26076.0,4019.0,0.0,53.97739178146191,0.0,93.45136860635526,2022,05,27,0
4959,2022-12-11 13:00:00+01:00,68581.0,3386.0,11945.0,40405.0,1760.0,5490.0,41.53701396840852,142.69928159356735,156.90323835931954,2022,12,11,46800
4960,2022-06-13 22:00:00+02:00,46297.0,2226.0,10255.0,30150.0,2991.0,6.0,45.25974419331651,0.4671765921511572,106.9686210479662,2022,06,13,79200
4961,2022-12-14 03:00:00+01:00,63374.0,3386.0,11945.0,41510.0,2589.0,0.0,85.47391911965431,0.0,153.50070024311748,2022,12,14,10800
4962,2022-10-14 17:00:00+02:00,46180.0,2226.0,11480.0,31585.0,5500.0,1447.0,384.2002567692889,23.88961054650087,85.03941962400255,2022,10,14,61200
4963,2022-06-12 13:00:00+02:00,42569.0,2226.0,9790.0,27723.0,908.0,8863.0,44.938192848295344,210.0172184039759,82.2813063908715,2022,06,12,46800
4964,2022-04-02 06:00:00+02:00,56538.0,2806.0,11567.0,31380.0,8663.0,0.0,72.76780603241497,0.0,105.02397716364419,2022,04,02,21600
4965,2023-03-21 22:00:00+01:00,49177.0,3386.0,11945.0,38145.0,6150.0,0.0,184.7951160627217,0.0,118.40932515331292,2023,03,21,79200
4966,2022-10-24 05:00:00+02:00,34255.0,2806.0,11480.0,30165.0,10591.0,0.0,80.64462508782333,0.0,61.447133139701386,2022,10,24,18000
4967,2022-04-21 15:00:00+02:00,48905.0,2226.0,11140.0,32138.0,3049.0,4790.0,135.87413351602345,57.63202234869053,104.8442845993513,2022,04,21,54000
4968,2022-11-26 06:00:00+01:00,49565.0,2806.0,11480.0,32255.0,2306.0,0.0,29.4774201831435,0.0,103.79623964453964,2022,11,26,21600
4969,2022-05-30 08:00:00+02:00,47885.0,2806.0,10375.0,31207.0,1460.0,2951.0,25.22888685665981,11.884520607300848,102.45976015461301,2022,05,30,28800
4970,2022-06-14 01:00:00+02:00,40619.0,2226.0,10255.0,30150.0,3523.0,0.0,90.2353495070175,0.0,102.31959989476016,2022,06,14,3600
4971,2022-05-09 06:00:00+02:00,40708.0,2676.0,11140.0,28225.0,2100.0,172.0,48.337322350603486,0.9074852129730264,92.69107517184203,2022,05,09,21600
4972,2022-12-06 20:00:00+01:00,68179.0,3386.0,11945.0,39105.0,1943.0,0.0,34.71759080223031,0.0,203.5624817294502,2022,12,06,72000
4973,2022-01-29 13:00:00+01:00,70371.0,3386.0,11487.0,48782.0,7813.0,3973.0,138.86694859384178,39.2950960701636,139.38153275720657,2022,01,29,46800
4974,2022-01-22 17:00:00+01:00,67044.0,3386.0,11487.0,49697.0,2024.0,324.0,82.33888548852259,14.662878298615194,157.00494825887924,2022,01,22,61200
4975,2022-01-13 15:00:00+01:00,73900.0,3386.0,11487.0,48973.0,1675.0,3138.0,115.9062292038438,35.023161603994296,170.16830955996755,2022,01,13,54000
4976,2022-10-21 06:00:00+02:00,41166.0,2226.0,11277.0,29190.0,7276.0,0.0,158.1231422169922,0.0,86.7724852877491,2022,10,21,21600
4977,2022-11-08 16:00:00+01:00,48868.0,2806.0,11945.0,30698.0,10264.0,894.0,172.655193588307,32.31937597621685,103.45298103266212,2022,11,08,57600
4978,2022-05-14 12:00:00+02:00,45393.0,2806.0,11140.0,27840.0,652.0,8965.0,31.502671325676467,68.01720274519609,88.63200935086508,2022,05,14,43200
4979,2022-04-24 19:00:00+02:00,43614.0,2806.0,11140.0,29506.0,3472.0,902.0,75.64258060114025,24.68472633605069,95.94559074105005,2022,04,24,68400
4980,2022-12-08 13:00:00+01:00,71483.0,3386.0,11945.0,39340.0,1899.0,2556.0,20.703004107736785,53.340471336059,191.9770971552305,2022,12,08,46800
4981,2022-09-19 16:00:00+02:00,45386.0,2226.0,10819.0,28915.0,2462.0,7206.0,65.56355816099492,69.50407090966642,90.30633825286692,2022,09,19,57600
4982,2022-11-13 14:00:00+01:00,41784.0,2806.0,11945.0,32285.0,1515.0,4718.0,26.24499952371877,39.28328487522684,89.83437523805951,2022,11,13,50400
4983,2023-03-20 04:00:00+01:00,45424.0,3386.0,11945.0,38145.0,1634.0,0.0,43.612561900850864,0.0,103.11660888340973,2023,03,20,14400
4984,2022-01-14 05:00:00+01:00,70830.0,3386.0,11487.0,47746.0,1587.0,0.0,14.900541728099991,0.0,134.07264684418874,2022,01,14,18000
4985,2022-06-03 00:00:00+02:00,43069.0,2806.0,10375.0,31368.0,4091.0,0.0,103.27265770795952,0.0,98.34961523648636,2022,06,03,0
4986,2022-11-06 02:00:00+01:00,40958.0,2806.0,11330.0,30015.0,6571.0,0.0,36.53080891521552,0.0,85.5997324995604,2022,11,06,7200
4987,2022-11-05 03:00:00+01:00,40505.0,2806.0,11945.0,29795.0,2801.0,0.0,58.45687198570364,0.0,98.20624119488483,2022,11,05,10800
4988,2022-12-14 16:00:00+01:00,71468.0,3386.0,11945.0,41510.0,2013.0,464.0,255.20615227445103,10.319517284000703,196.47596504488558,2022,12,14,57600
4989,2022-12-05 05:00:00+01:00,58243.0,3386.0,11945.0,37485.0,1179.0,0.0,17.318715555627442,0.0,132.50211725879606,2022,12,05,18000
4990,2022-04-18 11:00:00+02:00,43061.0,2226.0,11140.0,31728.0,1210.0,6042.0,52.731810047159215,166.25458861425176,93.20735732214116,2022,04,18,39600
4991,2022-06-23 06:00:00+02:00,41308.0,2226.0,10555.0,30155.0,1204.0,295.0,109.67575503195796,8.067525476889548,97.37717642210283,2022,06,23,21600
4992,2022-05-30 01:00:00+02:00,38129.0,2806.0,10375.0,31207.0,3654.0,0.0,27.58782766536934,0.0,78.66128162127154,2022,05,30,3600
4993,2022-05-08 23:00:00+02:00,43137.0,2676.0,11140.0,28690.0,3564.0,0.0,52.848292909914086,0.0,95.90878147822484,2022,05,08,82800
4994,2022-11-26 18:00:00+01:00,55979.0,3386.0,11480.0,32255.0,4997.0,0.0,87.99269450195432,0.0,125.04322241953011,2022,11,26,64800
4995,2022-06-05 05:00:00+02:00,32118.0,2226.0,10840.0,27203.0,2068.0,43.0,111.53171535223412,1.078609610939219,87.39082189928703,2022,06,05,18000
4996,2022-04-25 02:00:00+02:00,40084.0,2806.0,11140.0,29711.0,3218.0,0.0,38.434053527935774,0.0,86.76121249085186,2022,04,25,7200
4997,2022-11-18 15:00:00+01:00,52914.0,2806.0,11480.0,32467.0,3328.0,2267.0,120.88285182583256,24.30872859106955,104.78365283468877,2022,11,18,54000
4998,2022-05-26 07:00:00+02:00,34502.0,2806.0,10840.0,25836.0,2551.0,936.0,54.67013379727327,18.755042894830343,81.14350355953663,2022,05,26,25200
4999,2022-05-15 16:00:00+02:00,38298.0,2806.0,11076.0,28455.0,2688.0,6635.0,131.32761348433948,89.66875564961562,73.12130557804048,2022,05,15,57600
5000,2022-02-09 23:00:00+01:00,64827.0,3386.0,11963.0,46837.0,3212.0,0.0,343.71270187261246,0.0,157.02320375674637,2022,02,09,82800
5001,2022-03-19 07:00:00+01:00,49064.0,3386.0,11952.0,34795.0,8911.0,540.0,50.00643749408293,6.380116170802928,91.40097801454952,2022,03,19,25200
5002,2022-10-30 14:00:00+01:00,37954.0,2806.0,11945.0,27695.0,2611.0,4501.0,108.15090220177925,34.01306938353118,78.91610522749669,2022,10,30,50400
5003,2022-09-02 23:00:00+02:00,43409.0,2226.0,11284.0,24200.0,1707.0,0.0,56.76676732927344,0.0,103.06911823374021,2022,09,02,82800
5004,2022-03-02 16:00:00+01:00,60430.0,3386.0,11887.0,43290.0,1062.0,1396.0,64.07056501691955,47.21886729445585,174.68050722524285,2022,03,02,57600
5005,2022-10-03 00:00:00+02:00,38798.0,2226.0,11277.0,27950.0,2093.0,0.0,180.702224993626,0.0,104.2179556395745,2022,10,03,0
5006,2022-11-09 13:00:00+01:00,52108.0,2806.0,11945.0,31225.0,7369.0,2940.0,109.88026757618682,107.49842680107405,106.91972728141187,2022,11,09,46800
5007,2022-04-05 19:00:00+02:00,60155.0,2806.0,11567.0,33485.0,5044.0,601.0,158.19689108577998,17.401970331792082,153.97872127859284,2022,04,05,68400
5008,2022-02-04 00:00:00+01:00,61803.0,2806.0,11952.0,49672.0,4123.0,0.0,50.63994877332241,0.0,140.9619522305832,2022,02,04,0
5009,2022-02-27 07:00:00+01:00,58610.0,3386.0,11487.0,43290.0,6995.0,176.0,131.09325374126098,4.997057957968286,118.21417537529672,2022,02,27,25200
5010,2022-02-27 04:00:00+01:00,56300.0,3386.0,11487.0,43290.0,7821.0,0.0,89.27324581474983,0.0,110.17628128724226,2022,02,27,14400
5011,2022-04-06 20:00:00+02:00,59183.0,2226.0,11567.0,32585.0,11682.0,81.0,118.58478649178232,2.1194488651683674,148.10843462103128,2022,04,06,72000
5012,2022-11-29 11:00:00+01:00,63992.0,3386.0,11945.0,35460.0,1616.0,3552.0,13.695092389449352,54.03028078614844,140.28979894057596,2022,11,29,39600
5013,2022-05-11 19:00:00+02:00,48431.0,2676.0,11140.0,29287.0,6735.0,1821.0,1026.7435979216111,13.338451398655168,98.11556466328788,2022,05,11,68400
5014,2022-09-26 06:00:00+02:00,41910.0,2226.0,10699.0,28360.0,4511.0,0.0,143.79269755200028,0.0,86.31920903737219,2022,09,26,21600
5015,2022-04-09 21:00:00+02:00,54517.0,2226.0,11567.0,30825.0,2409.0,0.0,45.4315462737666,0.0,154.07667887718546,2022,04,09,75600
5016,2022-05-22 07:00:00+02:00,33071.0,2806.0,11140.0,29509.0,2133.0,778.0,43.334728484328366,31.652989822540984,84.58834712741674,2022,05,22,25200
5017,2022-01-21 20:00:00+01:00,76470.0,3386.0,11487.0,49697.0,3190.0,0.0,46.92448340533054,0.0,199.12143603919216,2022,01,21,72000
5018,2022-04-29 18:00:00+02:00,45712.0,2806.0,11140.0,28310.0,2241.0,2801.0,104.57783233493144,37.43129155267783,88.20155277802061,2022,04,29,64800
5019,2022-01-11 10:00:00+01:00,81533.0,3386.0,11487.0,48973.0,2504.0,2510.0,33.14239431081573,23.90175971862873,197.31650315039394,2022,01,11,36000
5020,2022-04-28 04:00:00+02:00,39387.0,2806.0,11140.0,29570.0,5288.0,0.0,175.14372249501736,0.0,74.21598539963887,2022,04,28,14400
5021,2022-05-19 19:00:00+02:00,49417.0,2806.0,11076.0,29420.0,1713.0,2025.0,116.0846434479792,19.525969683052747,109.6167739996283,2022,05,19,68400
5022,2022-03-18 07:00:00+01:00,60455.0,2806.0,11952.0,36810.0,7303.0,400.0,80.05604654387625,5.223126051670014,128.92976529743433,2022,03,18,25200
5023,2022-11-06 11:00:00+01:00,47498.0,2806.0,11330.0,30015.0,8015.0,4518.0,120.89298730317256,51.90013663764776,90.96977785012544,2022,11,06,39600
5024,2022-10-26 23:00:00+02:00,43384.0,2806.0,11480.0,30165.0,5014.0,0.0,343.1508299035457,0.0,80.30207839880244,2022,10,26,82800
5025,2022-03-26 00:00:00+01:00,49694.0,2806.0,11952.0,29365.0,6691.0,0.0,101.91995128819592,0.0,115.14522803913258,2022,03,26,0
5026,2022-02-20 11:00:00+01:00,57115.0,3386.0,11525.0,43406.0,12631.0,3738.0,46.28079261103773,91.28610844357011,114.50250468559128,2022,02,20,39600
5027,2022-02-02 10:00:00+01:00,72428.0,2806.0,11487.0,48367.0,5479.0,1941.0,322.47472414503807,10.760767521281116,161.3760418053861,2022,02,02,36000
5028,2022-10-17 01:00:00+02:00,37036.0,2226.0,11480.0,28800.0,7660.0,0.0,68.7963747334881,0.0,97.38110051824125,2022,10,17,3600
5029,2022-09-10 15:00:00+02:00,40171.0,2226.0,10819.0,24235.0,3471.0,7316.0,279.7829033659361,67.93939292568906,76.40905350524436,2022,09,10,54000
5030,2022-09-03 04:00:00+02:00,33575.0,2226.0,10857.0,22285.0,1743.0,0.0,25.44614972736961,0.0,89.8620452032978,2022,09,03,14400
5031,2022-11-08 08:00:00+01:00,52197.0,2806.0,11945.0,30698.0,11631.0,781.0,102.40863934143827,2.479326284200865,106.20474213446346,2022,11,08,28800
5032,2022-09-29 19:00:00+02:00,52010.0,2226.0,11284.0,30370.0,1430.0,209.0,142.88784312979809,12.863724065191892,127.26131898942357,2022,09,29,68400
5033,2022-03-08 21:00:00+01:00,62601.0,3386.0,11952.0,43180.0,4790.0,0.0,165.97939248641282,0.0,177.91655842866246,2022,03,08,75600
5034,2022-03-14 02:00:00+01:00,53487.0,2806.0,11952.0,36810.0,4254.0,0.0,169.64257889799816,0.0,124.07564455541372,2022,03,14,7200
5035,2022-05-30 10:00:00+02:00,49230.0,2806.0,10375.0,31207.0,1022.0,6958.0,50.723555523714175,14.942263611316193,110.16535641914545,2022,05,30,36000
5036,2022-12-03 12:00:00+01:00,64495.0,3386.0,11945.0,39420.0,4572.0,1938.0,155.84494556713665,43.91870832773284,156.50545574651878,2022,12,03,43200
5037,2022-08-27 09:00:00+02:00,40700.0,2226.0,11060.0,22830.0,1604.0,3914.0,74.32880492669098,52.02918361566351,94.4139899628164,2022,08,27,32400
5038,2022-12-29 16:00:00+01:00,51266.0,3386.0,11945.0,40389.0,8960.0,496.0,260.86809140082914,12.31594656055876,103.95900043941965,2022,12,29,57600
5039,2022-11-02 10:00:00+01:00,49528.0,2806.0,11945.0,30860.0,3156.0,4700.0,107.57391439760596,22.294303032667933,115.81192282053765,2022,11,02,36000
5040,2022-10-18 22:00:00+02:00,44044.0,2806.0,11480.0,29250.0,5275.0,0.0,323.5512505998177,0.0,91.94028833709686,2022,10,18,79200
5041,2022-02-23 21:00:00+01:00,59970.0,3386.0,11487.0,44316.0,2348.0,0.0,144.9097885768827,0.0,175.71662937646667,2022,02,23,75600
5042,2022-09-12 04:00:00+02:00,32821.0,2226.0,10819.0,27980.0,3195.0,0.0,64.41227504498335,0.0,89.296039393589,2022,09,12,14400
5043,2022-09-13 04:00:00+02:00,35586.0,2226.0,10819.0,28220.0,2426.0,0.0,31.28014885543689,0.0,89.90469348084171,2022,09,13,14400
5044,2022-03-08 03:00:00+01:00,61107.0,3386.0,11952.0,43180.0,7254.0,0.0,42.64831866518672,0.0,140.63361513349642,2022,03,08,10800
5045,2022-03-29 00:00:00+02:00,47518.0,2806.0,11567.0,31380.0,3087.0,0.0,116.56680600169958,0.0,114.17907878606736,2022,03,29,0
5046,2022-09-27 08:00:00+02:00,49621.0,2226.0,10699.0,29875.0,5816.0,734.0,120.3320025997791,15.875022515551882,105.70663184285881,2022,09,27,28800
5047,2022-02-11 14:00:00+01:00,67256.0,3386.0,11962.0,48647.0,1944.0,5144.0,22.349642859511462,71.87345906276597,149.71234920711908,2022,02,11,50400
5048,2022-09-10 13:00:00+02:00,43304.0,2226.0,10819.0,24235.0,3993.0,7688.0,90.99502607968068,45.47684895471161,86.04312691129573,2022,09,10,46800
5049,2022-12-09 07:00:00+01:00,71356.0,3386.0,11945.0,38897.0,2378.0,28.0,36.24467506528688,0.8323523637957302,174.4953441561992,2022,12,09,25200
5050,2022-10-07 08:00:00+02:00,49584.0,2806.0,11277.0,29230.0,1520.0,759.0,6.298926145640635,8.62963430484138,106.23658068377834,2022,10,07,28800
5051,2022-10-06 07:00:00+02:00,46499.0,2226.0,11277.0,28835.0,2072.0,64.0,57.13199943531758,1.0145993123917862,104.11528091464791,2022,10,06,25200
5052,2022-11-14 07:00:00+01:00,54968.0,2806.0,11945.0,32045.0,3579.0,57.0,72.0702271888942,1.2004900959975608,126.63582340829971,2022,11,14,25200
5053,2022-12-07 13:00:00+01:00,69394.0,3386.0,11945.0,38425.0,1730.0,4608.0,18.70872363014844,41.47040050020063,167.65994903125,2022,12,07,46800
5054,2023-03-21 19:00:00+01:00,54710.0,3386.0,11945.0,38145.0,4280.0,69.0,112.56655174352912,3.783002922429626,142.7477045515756,2023,03,21,68400
5055,2022-09-29 02:00:00+02:00,40251.0,2226.0,11284.0,29060.0,2391.0,0.0,18.94927870391606,0.0,91.77440888059806,2022,09,29,7200
5056,2022-04-16 16:00:00+02:00,38532.0,2226.0,10675.0,32493.0,3849.0,6982.0,111.43876886590766,136.24594940826228,77.88596306597529,2022,04,16,57600
5057,2022-10-05 01:00:00+02:00,39408.0,2806.0,11277.0,27920.0,3769.0,0.0,139.9003029705148,0.0,90.98928256459865,2022,10,05,3600
5058,2022-11-08 17:00:00+01:00,50842.0,2806.0,11945.0,30698.0,10136.0,150.0,133.7446127085926,17.631321336289346,105.21982757234836,2022,11,08,61200
5059,2022-04-11 03:00:00+02:00,47254.0,2226.0,11567.0,32775.0,7932.0,0.0,169.19100085773428,0.0,109.00533332992357,2022,04,11,10800
5060,2022-02-18 21:00:00+01:00,58647.0,3386.0,11952.0,44555.0,12143.0,0.0,413.2556762686439,0.0,155.73219415872154,2022,02,18,75600
5061,2022-10-04 10:00:00+02:00,50839.0,2806.0,11277.0,28835.0,1302.0,5399.0,24.79458089643914,23.322686646660205,104.02316882117299,2022,10,04,36000
5062,2022-04-08 15:00:00+02:00,55507.0,2226.0,11549.0,33850.0,7991.0,4078.0,204.05942761852464,79.78894282308418,114.0170643408146,2022,04,08,54000
5063,2022-12-08 02:00:00+01:00,61664.0,3386.0,11945.0,37125.0,1645.0,0.0,10.707641886579944,0.0,150.09997391998417,2022,12,08,7200
5064,2022-11-18 12:00:00+01:00,55540.0,2806.0,11480.0,32467.0,5179.0,4656.0,54.114529961381,36.091749460021546,108.82317480062937,2022,11,18,43200
5065,2022-12-24 20:00:00+01:00,46530.0,3386.0,11945.0,39715.0,3573.0,0.0,46.18180085443544,0.0,133.02247091266705,2022,12,24,72000
5066,2022-01-23 11:00:00+01:00,70054.0,3386.0,11487.0,49697.0,2017.0,4001.0,49.877759068278046,77.4357207603391,153.73633542327977,2022,01,23,39600
5067,2023-03-26 03:00:00+02:00,38720.0,3386.0,11952.0,36990.0,7687.0,0.0,70.52742478680761,0.0,78.43963572765432,2023,03,26,10800
5068,2022-02-26 21:00:00+01:00,61572.0,3386.0,11487.0,43290.0,8648.0,0.0,84.51908303351038,0.0,165.12357631685907,2022,02,26,75600
5069,2022-10-02 11:00:00+02:00,41669.0,2226.0,11277.0,28840.0,4316.0,4960.0,83.6424853736253,17.87209458082301,86.82522787001523,2022,10,02,39600
5070,2022-04-15 17:00:00+02:00,43091.0,2226.0,11567.0,34375.0,1466.0,4457.0,71.10856332241414,95.72305870715807,90.64858627839259,2022,04,15,61200
5071,2022-10-09 02:00:00+02:00,37094.0,2226.0,11277.0,28830.0,3844.0,0.0,96.637876037128,0.0,93.54030971450362,2022,10,09,7200
5072,2022-03-09 03:00:00+01:00,56871.0,2806.0,11952.0,43180.0,3338.0,0.0,124.97743587193725,0.0,134.13229668625996,2022,03,09,10800
5073,2022-09-07 15:00:00+02:00,49695.0,2226.0,11284.0,26290.0,3080.0,5702.0,145.87203296039996,138.6682549130658,98.44323023089426,2022,09,07,54000
5074,2022-01-31 21:00:00+01:00,69775.0,3386.0,11487.0,49527.0,8873.0,0.0,322.0557134094689,0.0,175.10254747925737,2022,01,31,75600
5075,2022-10-22 19:00:00+02:00,43641.0,2806.0,11480.0,29250.0,3256.0,63.0,117.6752155264922,2.913313398517771,102.55034557514779,2022,10,22,68400
5076,2022-11-23 16:00:00+01:00,57458.0,2806.0,11915.0,34685.0,11836.0,798.0,387.7865750355188,19.54455634031324,124.50391588603709,2022,11,23,57600
5077,2022-06-12 10:00:00+02:00,39867.0,2226.0,9790.0,27723.0,900.0,6779.0,12.696559155105213,64.0222847231843,90.17375936076404,2022,06,12,36000
5078,2022-01-21 11:00:00+01:00,81182.0,3386.0,11487.0,49697.0,3339.0,3819.0,55.91078911864222,96.55050491841052,193.12640916210373,2022,01,21,39600
5079,2022-11-18 20:00:00+01:00,54858.0,2806.0,11945.0,32467.0,3286.0,0.0,58.30595916327574,0.0,155.99399792404142,2022,11,18,72000
5080,2022-09-11 13:00:00+02:00,41046.0,2226.0,10819.0,25340.0,813.0,9425.0,9.6527959984781,10.496809350270455,87.22816162005343,2022,09,11,46800
5081,2022-04-09 04:00:00+02:00,47140.0,2226.0,11567.0,30825.0,4122.0,0.0,43.12908122205735,0.0,108.5247046430294,2022,04,09,14400
5082,2022-03-15 23:00:00+01:00,56366.0,2806.0,11952.0,36810.0,4494.0,0.0,426.8631169765322,0.0,127.85697825385571,2022,03,15,82800
5083,2022-04-26 22:00:00+02:00,47767.0,2806.0,11140.0,30566.0,4204.0,0.0,65.3826041132883,0.0,108.55007266885544,2022,04,26,79200
5084,2022-04-08 04:00:00+02:00,46598.0,2226.0,11567.0,32940.0,4893.0,0.0,83.5458466755351,0.0,103.36906983417352,2022,04,08,14400
5085,2022-06-12 22:00:00+02:00,42614.0,2226.0,10255.0,28768.0,3871.0,17.0,84.27658075344573,1.4439254256784284,102.28026007828981,2022,06,12,79200
5086,2022-03-24 16:00:00+01:00,50201.0,3386.0,11952.0,33325.0,1466.0,4636.0,169.08509175550702,46.21120423474628,120.68680256876056,2022,03,24,57600
5087,2022-03-10 15:00:00+01:00,56079.0,3386.0,11952.0,42155.0,3517.0,3590.0,328.92665270108904,89.64130903614874,125.92112621791694,2022,03,10,54000
5088,2022-09-04 00:00:00+02:00,37980.0,2226.0,10857.0,24105.0,1555.0,0.0,22.795481721782128,0.0,102.09924227186416,2022,09,04,0
5089,2023-03-14 19:00:00+01:00,61820.0,3386.0,11945.0,38315.0,6043.0,90.0,466.3790678414238,5.541402607385854,157.83758996762745,2023,03,14,68400
5090,2022-09-19 18:00:00+02:00,46641.0,2226.0,10819.0,28915.0,2667.0,2463.0,48.433844588131805,19.84421470209553,107.28570761536582,2022,09,19,64800
5091,2022-05-17 10:00:00+02:00,50495.0,2226.0,11076.0,29150.0,970.0,6860.0,42.33047697635538,76.85433127218097,117.91969157215046,2022,05,17,36000
5092,2022-02-02 12:00:00+01:00,72236.0,2806.0,11487.0,48367.0,5737.0,3227.0,307.97316006473915,20.77328601268232,162.96766200262374,2022,02,02,43200
5093,2022-04-01 14:00:00+02:00,63641.0,2806.0,11102.0,31380.0,11226.0,5812.0,253.98037209942947,156.0034878946434,115.17106662175027,2022,04,01,50400
5094,2022-11-28 09:00:00+01:00,61547.0,3386.0,11945.0,33965.0,3900.0,779.0,98.54623015176271,8.94573327295476,152.53349146808043,2022,11,28,32400
5095,2022-03-01 01:00:00+01:00,61312.0,3386.0,11952.0,43290.0,2943.0,0.0,52.20488169896238,0.0,147.3598721226236,2022,03,01,3600
5096,2022-10-05 12:00:00+02:00,50376.0,2806.0,11277.0,27920.0,8005.0,7859.0,58.56173771485111,50.88536392164176,83.60767774449454,2022,10,05,43200
5097,2022-01-27 21:00:00+01:00,72898.0,3386.0,11487.0,49697.0,3392.0,0.0,237.2098032466247,0.0,189.45987673637208,2022,01,27,75600
5098,2023-03-13 12:00:00+01:00,53760.0,3386.0,11945.0,38125.0,13442.0,7693.0,45.51132876275576,80.41568880844083,92.59571793268303,2023,03,13,43200
5099,2022-09-25 03:00:00+02:00,33510.0,2226.0,10234.0,27595.0,3090.0,0.0,30.492311256309083,0.0,91.3922249549247,2022,09,25,10800
5100,2022-01-21 17:00:00+01:00,74396.0,3386.0,11487.0,49697.0,3078.0,315.0,43.313795961967166,10.348222759764791,178.36958670830643,2022,01,21,61200
5101,2022-02-23 14:00:00+01:00,61613.0,3386.0,11487.0,44316.0,2612.0,5701.0,64.59296892067204,21.643879419824117,137.04908472552913,2022,02,23,50400
5102,2022-11-01 02:00:00+01:00,35803.0,2806.0,11945.0,30590.0,12505.0,0.0,291.45179199796206,0.0,70.44598100821227,2022,11,01,7200
5103,2022-10-31 01:00:00+01:00,34395.0,2806.0,11945.0,30320.0,2137.0,0.0,31.597757842188678,0.0,101.39211759426489,2022,10,31,3600
5104,2022-01-26 11:00:00+01:00,82011.0,3316.0,11487.0,49697.0,992.0,3784.0,7.647674686110527,31.90807107927396,187.29527849685408,2022,01,26,39600
5105,2022-01-16 19:00:00+01:00,74683.0,3386.0,11487.0,48911.0,2841.0,0.0,82.23108650201344,0.0,185.4535492496348,2022,01,16,68400
5106,2022-10-28 07:00:00+02:00,44087.0,2806.0,11480.0,30165.0,7925.0,0.0,89.5552007810162,0.0,78.45539462899119,2022,10,28,25200
5107,2022-11-22 02:00:00+01:00,53021.0,2806.0,11945.0,31548.0,11056.0,0.0,45.17001289970413,0.0,106.0731499497829,2022,11,22,7200
5108,2022-09-30 10:00:00+02:00,54067.0,2226.0,11284.0,29320.0,1673.0,4627.0,34.321671348916084,41.02529906531689,115.40311996279507,2022,09,30,36000
